t1_win_rate,t1_recent_win_rate,t1_titles,t1_toss_win_rate,t1_toss2win_rate,t1_seasons,t2_win_rate,t2_recent_win_rate,t2_titles,t2_toss_win_rate,t2_toss2win_rate,t2_seasons,toss_winner_is_t1,team1_wins,team1,team2,season
0.4903,0.4889,1.0,0.5291,0.4771,13.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,1,1,Rajasthan Royals,Lucknow Super Giants,2024
0.697,0.697,1.0,0.5758,0.6842,2.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Gujarat Titans,Mumbai Indians,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.697,0.697,1.0,0.5758,0.6842,2.0,0,1,Chennai Super Kings,Gujarat Titans,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Sunrisers Hyderabad,Mumbai Indians,2024
0.4903,0.4889,1.0,0.5291,0.4771,13.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,0,1,Rajasthan Royals,Delhi Capitals,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,1,1,Lucknow Super Giants,Punjab Kings,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.697,0.697,1.0,0.5758,0.6842,2.0,1,0,Sunrisers Hyderabad,Gujarat Titans,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.5848,0.5435,5.0,0.5312,0.6218,13.0,1,1,Delhi Capitals,Chennai Super Kings,2024
0.5587,0.4545,5.0,0.5385,0.5639,15.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,0,Mumbai Indians,Rajasthan Royals,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,1,1,Kolkata Knight Riders,Delhi Capitals,2024
0.697,0.697,1.0,0.5758,0.6842,2.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,0,Gujarat Titans,Punjab Kings,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.4699,0.3095,1.0,0.488,0.4444,11.0,0,0,Chennai Super Kings,Sunrisers Hyderabad,2024
0.5587,0.4545,5.0,0.5385,0.5639,15.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,0,1,Mumbai Indians,Delhi Capitals,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.697,0.697,1.0,0.5758,0.6842,2.0,1,1,Lucknow Super Giants,Gujarat Titans,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.5848,0.5435,5.0,0.5312,0.6218,13.0,0,0,Kolkata Knight Riders,Chennai Super Kings,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,1,Sunrisers Hyderabad,Punjab Kings,2024
0.4903,0.4889,1.0,0.5291,0.4771,13.0,0.697,0.697,1.0,0.5758,0.6842,2.0,0,0,Rajasthan Royals,Gujarat Titans,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,1,0,Lucknow Super Giants,Delhi Capitals,2024
0.4524,0.4524,0.0,0.3333,0.3571,3.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,0,Punjab Kings,Rajasthan Royals,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.5021,0.4667,2.0,0.5021,0.5462,15.0,0,0,Lucknow Super Giants,Kolkata Knight Riders,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Chennai Super Kings,Mumbai Indians,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,0,Kolkata Knight Riders,Rajasthan Royals,2024
0.697,0.697,1.0,0.5758,0.6842,2.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,0,0,Gujarat Titans,Delhi Capitals,2024
0.5587,0.4545,5.0,0.5385,0.5639,15.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,1,Mumbai Indians,Punjab Kings,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,0,0,Chennai Super Kings,Lucknow Super Giants,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.4935,0.4773,0.0,0.5584,0.5116,5.0,0,1,Sunrisers Hyderabad,Delhi Capitals,2024
0.4524,0.4524,0.0,0.3333,0.3571,3.0,0.697,0.697,1.0,0.5758,0.6842,2.0,1,0,Punjab Kings,Gujarat Titans,2024
0.5587,0.4545,5.0,0.5385,0.5639,15.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,1,0,Mumbai Indians,Rajasthan Royals,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,0,0,Chennai Super Kings,Lucknow Super Giants,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.697,0.697,1.0,0.5758,0.6842,2.0,0,1,Delhi Capitals,Gujarat Titans,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,0,Kolkata Knight Riders,Punjab Kings,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Delhi Capitals,Mumbai Indians,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,0,Lucknow Super Giants,Rajasthan Royals,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.4699,0.3095,1.0,0.488,0.4444,11.0,0,1,Chennai Super Kings,Sunrisers Hyderabad,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.5021,0.4667,2.0,0.5021,0.5462,15.0,1,0,Delhi Capitals,Kolkata Knight Riders,2024
0.5587,0.4545,5.0,0.5385,0.5639,15.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,0,0,Mumbai Indians,Lucknow Super Giants,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,0,Chennai Super Kings,Punjab Kings,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,1,1,Sunrisers Hyderabad,Rajasthan Royals,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Kolkata Knight Riders,Mumbai Indians,2024
0.5848,0.5435,5.0,0.5312,0.6218,13.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,0,1,Chennai Super Kings,Punjab Kings,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,0,1,Kolkata Knight Riders,Lucknow Super Giants,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,0,Sunrisers Hyderabad,Mumbai Indians,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,1,Delhi Capitals,Rajasthan Royals,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.4699,0.3095,1.0,0.488,0.4444,11.0,1,0,Lucknow Super Giants,Sunrisers Hyderabad,2024
0.697,0.697,1.0,0.5758,0.6842,2.0,0.5848,0.5435,5.0,0.5312,0.6218,13.0,0,1,Gujarat Titans,Chennai Super Kings,2024
0.5021,0.4667,2.0,0.5021,0.5462,15.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Kolkata Knight Riders,Mumbai Indians,2024
0.4903,0.4889,1.0,0.5291,0.4771,13.0,0.5848,0.5435,5.0,0.5312,0.6218,13.0,1,0,Rajasthan Royals,Chennai Super Kings,2024
0.4935,0.4773,0.0,0.5584,0.5116,5.0,0.5667,0.5667,0.0,0.3333,0.5,2.0,0,1,Delhi Capitals,Lucknow Super Giants,2024
0.4903,0.4889,1.0,0.5291,0.4771,13.0,0.4524,0.4524,0.0,0.3333,0.3571,3.0,1,0,Rajasthan Royals,Punjab Kings,2024
0.5667,0.5667,0.0,0.3333,0.5,2.0,0.5587,0.4545,5.0,0.5385,0.5639,15.0,0,1,Lucknow Super Giants,Mumbai Indians,2024
0.4524,0.4524,0.0,0.3333,0.3571,3.0,0.4699,0.3095,1.0,0.488,0.4444,11.0,1,0,Punjab Kings,Sunrisers Hyderabad,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.5021,0.4667,2.0,0.5021,0.5462,15.0,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.4903,0.4889,1.0,0.5291,0.4771,13.0,0,1,Sunrisers Hyderabad,Rajasthan Royals,2024
0.4699,0.3095,1.0,0.488,0.4444,11.0,0.5021,0.4667,2.0,0.5021,0.5462,15.0,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,2024
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Kolkata Knight Riders,Royal Challengers Bengaluru,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,1,Sunrisers Hyderabad,Rajasthan Royals,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,0,0,Mumbai Indians,Chennai Super Kings,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,0,Lucknow Super Giants,Delhi Capitals,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,1,Punjab Kings,Gujarat Titans,2025
0.4977,0.5652,1.0,0.543,0.4917,14.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,0,0,Rajasthan Royals,Kolkata Knight Riders,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.5455,0.5455,0.0,0.4318,0.5263,3.0,0,0,Sunrisers Hyderabad,Lucknow Super Giants,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,0,1,Royal Challengers Bengaluru,Chennai Super Kings,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,1,Gujarat Titans,Mumbai Indians,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,1,0,Sunrisers Hyderabad,Delhi Capitals,2025
0.4977,0.5652,1.0,0.543,0.4917,14.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,0,1,Rajasthan Royals,Chennai Super Kings,2025
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,0,Kolkata Knight Riders,Mumbai Indians,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,0,Lucknow Super Giants,Punjab Kings,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,0,Royal Challengers Bengaluru,Gujarat Titans,2025
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,0,1,Kolkata Knight Riders,Sunrisers Hyderabad,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,1,Lucknow Super Giants,Mumbai Indians,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,1,1,Delhi Capitals,Chennai Super Kings,2025
0.4977,0.5652,1.0,0.543,0.4917,14.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,1,Rajasthan Royals,Punjab Kings,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,0,1,Lucknow Super Giants,Kolkata Knight Riders,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,0,Sunrisers Hyderabad,Gujarat Titans,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,1,Royal Challengers Bengaluru,Mumbai Indians,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,1,1,Punjab Kings,Chennai Super Kings,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,1,Gujarat Titans,Rajasthan Royals,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,0,Royal Challengers Bengaluru,Delhi Capitals,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,0,0,Chennai Super Kings,Kolkata Knight Riders,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.5455,0.5455,0.0,0.4318,0.5263,3.0,0,0,Gujarat Titans,Lucknow Super Giants,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,1,0,Punjab Kings,Sunrisers Hyderabad,2025
0.4977,0.5652,1.0,0.543,0.4917,14.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Rajasthan Royals,Royal Challengers Bengaluru,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,1,Mumbai Indians,Delhi Capitals,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,0,0,Lucknow Super Giants,Chennai Super Kings,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,1,1,Punjab Kings,Kolkata Knight Riders,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,0,Delhi Capitals,Rajasthan Royals,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,0,Sunrisers Hyderabad,Mumbai Indians,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,0,Royal Challengers Bengaluru,Punjab Kings,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,0,Delhi Capitals,Gujarat Titans,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,1,1,Lucknow Super Giants,Rajasthan Royals,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Punjab Kings,Royal Challengers Bengaluru,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,0,Chennai Super Kings,Mumbai Indians,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,0,1,Gujarat Titans,Kolkata Knight Riders,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,0,Lucknow Super Giants,Delhi Capitals,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.5441,0.3864,5.0,0.5479,0.5385,16.0,0,0,Sunrisers Hyderabad,Mumbai Indians,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,1,Royal Challengers Bengaluru,Rajasthan Royals,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,0,0,Chennai Super Kings,Sunrisers Hyderabad,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,1,0,Punjab Kings,Kolkata Knight Riders,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.5455,0.5455,0.0,0.4318,0.5263,3.0,0,1,Mumbai Indians,Lucknow Super Giants,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Delhi Capitals,Royal Challengers Bengaluru,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,0,Gujarat Titans,Rajasthan Royals,2025
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,1,Kolkata Knight Riders,Delhi Capitals,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,0,Chennai Super Kings,Punjab Kings,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,1,Mumbai Indians,Rajasthan Royals,2025
0.6222,0.6222,1.0,0.4889,0.6364,3.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,0,1,Gujarat Titans,Sunrisers Hyderabad,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,0,1,Royal Challengers Bengaluru,Chennai Super Kings,2025
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,1,1,Kolkata Knight Riders,Rajasthan Royals,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.5455,0.5455,0.0,0.4318,0.5263,3.0,0,1,Punjab Kings,Lucknow Super Giants,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,0,0,Delhi Capitals,Sunrisers Hyderabad,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,0,Mumbai Indians,Gujarat Titans,2025
0.5179,0.5476,3.0,0.4861,0.5574,16.0,0.5798,0.4773,5.0,0.5126,0.6148,14.0,1,0,Kolkata Knight Riders,Chennai Super Kings,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,1,0,Punjab Kings,Delhi Capitals,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,1,1,Punjab Kings,Rajasthan Royals,2025
0.4945,0.4524,0.0,0.5495,0.48,6.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,0,Delhi Capitals,Gujarat Titans,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.478,0.4318,1.0,0.4835,0.4318,12.0,0,0,Lucknow Super Giants,Sunrisers Hyderabad,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.4977,0.5652,1.0,0.543,0.4917,14.0,0,0,Chennai Super Kings,Rajasthan Royals,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,1,Mumbai Indians,Delhi Capitals,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,0,1,Lucknow Super Giants,Gujarat Titans,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,2025
0.5798,0.4773,5.0,0.5126,0.6148,14.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,1,1,Chennai Super Kings,Gujarat Titans,2025
0.478,0.4318,1.0,0.4835,0.4318,12.0,0.5179,0.5476,3.0,0.4861,0.5574,16.0,1,1,Sunrisers Hyderabad,Kolkata Knight Riders,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,0,Mumbai Indians,Punjab Kings,2025
0.5455,0.5455,0.0,0.4318,0.5263,3.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Lucknow Super Giants,Royal Challengers Bengaluru,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.4667,0.4667,0.0,0.5333,0.5,1.0,0,0,Punjab Kings,Royal Challengers Bengaluru,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.6222,0.6222,1.0,0.4889,0.6364,3.0,1,1,Mumbai Indians,Gujarat Titans,2025
0.5441,0.3864,5.0,0.5479,0.5385,16.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,0,Mumbai Indians,Punjab Kings,2025
0.4667,0.4667,0.0,0.5333,0.5,1.0,0.4286,0.4286,0.0,0.4286,0.375,4.0,0,1,Royal Challengers Bengaluru,Punjab Kings,2025
0.4286,0.4286,0.0,0.4286,0.375,4.0,0.4945,0.4524,0.0,0.5495,0.48,6.0,0,0,Punjab Kings,Delhi Capitals,2025
